"categoria_id","bloque","tarea_diseno","alternativa","perfil_id","atributo_id","nivel_id"
"gestion_marketing",3,3,"B","bi_analisis=no_incluido|prediccion_demanda=por_producto|gestion_precios=precio_individualizado|generacion_contenido=no_incluida|automatizacion=eventos|precio_mensual=precio_40000","gestion_precios","precio_individualizado"
"gestion_marketing",3,3,"B","bi_analisis=no_incluido|prediccion_demanda=por_producto|gestion_precios=precio_individualizado|generacion_contenido=no_incluida|automatizacion=eventos|precio_mensual=precio_40000","generacion_contenido","no_incluida"
"gestion_marketing",3,3,"B","bi_analisis=no_incluido|prediccion_demanda=por_producto|gestion_precios=precio_individualizado|generacion_contenido=no_incluida|automatizacion=eventos|precio_mensual=precio_40000","automatizacion","eventos"
"gestion_marketing",3,3,"B","bi_analisis=no_incluido|prediccion_demanda=por_producto|gestion_precios=precio_individualizado|generacion_contenido=no_incluida|automatizacion=eventos|precio_mensual=precio_40000","precio_mensual","precio_40000"
"gestion_marketing",3,4,"A","bi_analisis=descriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","bi_analisis","descriptivo"
"gestion_marketing",3,4,"A","bi_analisis=descriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","prediccion_demanda","por_producto"
"gestion_marketing",3,4,"A","bi_analisis=descriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","gestion_precios","grupos_condiciones"
"gestion_marketing",3,4,"A","bi_analisis=descriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","generacion_contenido","imagenes"
"gestion_marketing",3,4,"A","bi_analisis=descriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","automatizacion","a_solicitud"
"gestion_marketing",3,4,"A","bi_analisis=descriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","precio_mensual","precio_450000"
"gestion_marketing",3,4,"B","bi_analisis=analitico|prediccion_demanda=ventas_totales|gestion_precios=no_incluida|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","bi_analisis","analitico"
"gestion_marketing",3,4,"B","bi_analisis=analitico|prediccion_demanda=ventas_totales|gestion_precios=no_incluida|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","prediccion_demanda","ventas_totales"
"gestion_marketing",3,4,"B","bi_analisis=analitico|prediccion_demanda=ventas_totales|gestion_precios=no_incluida|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","gestion_precios","no_incluida"
"gestion_marketing",3,4,"B","bi_analisis=analitico|prediccion_demanda=ventas_totales|gestion_precios=no_incluida|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","generacion_contenido","texto_imagenes"
"gestion_marketing",3,4,"B","bi_analisis=analitico|prediccion_demanda=ventas_totales|gestion_precios=no_incluida|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","automatizacion","programada"
"gestion_marketing",3,4,"B","bi_analisis=analitico|prediccion_demanda=ventas_totales|gestion_precios=no_incluida|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","precio_mensual","precio_40000"
"gestion_marketing",4,1,"A","bi_analisis=analitico|prediccion_demanda=por_producto|gestion_precios=precio_general|generacion_contenido=texto|automatizacion=programada|precio_mensual=precio_450000","bi_analisis","analitico"
"gestion_marketing",4,1,"A","bi_analisis=analitico|prediccion_demanda=por_producto|gestion_precios=precio_general|generacion_contenido=texto|automatizacion=programada|precio_mensual=precio_450000","prediccion_demanda","por_producto"
"gestion_marketing",4,1,"A","bi_analisis=analitico|prediccion_demanda=por_producto|gestion_precios=precio_general|generacion_contenido=texto|automatizacion=programada|precio_mensual=precio_450000","gestion_precios","precio_general"
"gestion_marketing",4,1,"A","bi_analisis=analitico|prediccion_demanda=por_producto|gestion_precios=precio_general|generacion_contenido=texto|automatizacion=programada|precio_mensual=precio_450000","generacion_contenido","texto"
"gestion_marketing",4,1,"A","bi_analisis=analitico|prediccion_demanda=por_producto|gestion_precios=precio_general|generacion_contenido=texto|automatizacion=programada|precio_mensual=precio_450000","automatizacion","programada"
"gestion_marketing",4,1,"A","bi_analisis=analitico|prediccion_demanda=por_producto|gestion_precios=precio_general|generacion_contenido=texto|automatizacion=programada|precio_mensual=precio_450000","precio_mensual","precio_450000"
"gestion_marketing",4,1,"B","bi_analisis=prescriptivo|prediccion_demanda=por_categoria|gestion_precios=precio_individualizado|generacion_contenido=texto_imagenes|automatizacion=a_solicitud|precio_mensual=precio_40000","bi_analisis","prescriptivo"
"gestion_marketing",4,1,"B","bi_analisis=prescriptivo|prediccion_demanda=por_categoria|gestion_precios=precio_individualizado|generacion_contenido=texto_imagenes|automatizacion=a_solicitud|precio_mensual=precio_40000","prediccion_demanda","por_categoria"
"gestion_marketing",4,1,"B","bi_analisis=prescriptivo|prediccion_demanda=por_categoria|gestion_precios=precio_individualizado|generacion_contenido=texto_imagenes|automatizacion=a_solicitud|precio_mensual=precio_40000","gestion_precios","precio_individualizado"
"gestion_marketing",4,1,"B","bi_analisis=prescriptivo|prediccion_demanda=por_categoria|gestion_precios=precio_individualizado|generacion_contenido=texto_imagenes|automatizacion=a_solicitud|precio_mensual=precio_40000","generacion_contenido","texto_imagenes"
"gestion_marketing",4,1,"B","bi_analisis=prescriptivo|prediccion_demanda=por_categoria|gestion_precios=precio_individualizado|generacion_contenido=texto_imagenes|automatizacion=a_solicitud|precio_mensual=precio_40000","automatizacion","a_solicitud"
"gestion_marketing",4,1,"B","bi_analisis=prescriptivo|prediccion_demanda=por_categoria|gestion_precios=precio_individualizado|generacion_contenido=texto_imagenes|automatizacion=a_solicitud|precio_mensual=precio_40000","precio_mensual","precio_40000"
"gestion_marketing",4,2,"A","bi_analisis=no_incluido|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","bi_analisis","no_incluido"
"gestion_marketing",4,2,"A","bi_analisis=no_incluido|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","prediccion_demanda","no_incluida"
"gestion_marketing",4,2,"A","bi_analisis=no_incluido|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","gestion_precios","no_incluida"
"gestion_marketing",4,2,"A","bi_analisis=no_incluido|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","generacion_contenido","imagenes"
"gestion_marketing",4,2,"A","bi_analisis=no_incluido|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","automatizacion","a_solicitud"
"gestion_marketing",4,2,"A","bi_analisis=no_incluido|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=imagenes|automatizacion=a_solicitud|precio_mensual=precio_450000","precio_mensual","precio_450000"
"gestion_marketing",4,2,"B","bi_analisis=prescriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","bi_analisis","prescriptivo"
"gestion_marketing",4,2,"B","bi_analisis=prescriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","prediccion_demanda","por_producto"
"gestion_marketing",4,2,"B","bi_analisis=prescriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","gestion_precios","grupos_condiciones"
"gestion_marketing",4,2,"B","bi_analisis=prescriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","generacion_contenido","texto_imagenes"
"gestion_marketing",4,2,"B","bi_analisis=prescriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","automatizacion","programada"
"gestion_marketing",4,2,"B","bi_analisis=prescriptivo|prediccion_demanda=por_producto|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=programada|precio_mensual=precio_40000","precio_mensual","precio_40000"
"gestion_marketing",4,3,"A","bi_analisis=descriptivo|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=no_incluida|automatizacion=eventos|precio_mensual=precio_40000","bi_analisis","descriptivo"
"gestion_marketing",4,3,"A","bi_analisis=descriptivo|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=no_incluida|automatizacion=eventos|precio_mensual=precio_40000","prediccion_demanda","no_incluida"
"gestion_marketing",4,3,"A","bi_analisis=descriptivo|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=no_incluida|automatizacion=eventos|precio_mensual=precio_40000","gestion_precios","no_incluida"
"gestion_marketing",4,3,"A","bi_analisis=descriptivo|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=no_incluida|automatizacion=eventos|precio_mensual=precio_40000","generacion_contenido","no_incluida"
"gestion_marketing",4,3,"A","bi_analisis=descriptivo|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=no_incluida|automatizacion=eventos|precio_mensual=precio_40000","automatizacion","eventos"
"gestion_marketing",4,3,"A","bi_analisis=descriptivo|prediccion_demanda=no_incluida|gestion_precios=no_incluida|generacion_contenido=no_incluida|automatizacion=eventos|precio_mensual=precio_40000","precio_mensual","precio_40000"
"gestion_marketing",4,3,"B","bi_analisis=no_incluido|prediccion_demanda=ventas_totales|gestion_precios=precio_individualizado|generacion_contenido=texto|automatizacion=a_solicitud|precio_mensual=precio_450000","bi_analisis","no_incluido"
"gestion_marketing",4,3,"B","bi_analisis=no_incluido|prediccion_demanda=ventas_totales|gestion_precios=precio_individualizado|generacion_contenido=texto|automatizacion=a_solicitud|precio_mensual=precio_450000","prediccion_demanda","ventas_totales"
"gestion_marketing",4,3,"B","bi_analisis=no_incluido|prediccion_demanda=ventas_totales|gestion_precios=precio_individualizado|generacion_contenido=texto|automatizacion=a_solicitud|precio_mensual=precio_450000","gestion_precios","precio_individualizado"
"gestion_marketing",4,3,"B","bi_analisis=no_incluido|prediccion_demanda=ventas_totales|gestion_precios=precio_individualizado|generacion_contenido=texto|automatizacion=a_solicitud|precio_mensual=precio_450000","generacion_contenido","texto"
"gestion_marketing",4,3,"B","bi_analisis=no_incluido|prediccion_demanda=ventas_totales|gestion_precios=precio_individualizado|generacion_contenido=texto|automatizacion=a_solicitud|precio_mensual=precio_450000","automatizacion","a_solicitud"
"gestion_marketing",4,3,"B","bi_analisis=no_incluido|prediccion_demanda=ventas_totales|gestion_precios=precio_individualizado|generacion_contenido=texto|automatizacion=a_solicitud|precio_mensual=precio_450000","precio_mensual","precio_450000"
"gestion_marketing",4,4,"A","bi_analisis=analitico|prediccion_demanda=por_categoria|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=eventos|precio_mensual=precio_450000","bi_analisis","analitico"
"gestion_marketing",4,4,"A","bi_analisis=analitico|prediccion_demanda=por_categoria|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=eventos|precio_mensual=precio_450000","prediccion_demanda","por_categoria"
"gestion_marketing",4,4,"A","bi_analisis=analitico|prediccion_demanda=por_categoria|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=eventos|precio_mensual=precio_450000","gestion_precios","grupos_condiciones"
"gestion_marketing",4,4,"A","bi_analisis=analitico|prediccion_demanda=por_categoria|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=eventos|precio_mensual=precio_450000","generacion_contenido","texto_imagenes"
"gestion_marketing",4,4,"A","bi_analisis=analitico|prediccion_demanda=por_categoria|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=eventos|precio_mensual=precio_450000","automatizacion","eventos"
"gestion_marketing",4,4,"A","bi_analisis=analitico|prediccion_demanda=por_categoria|gestion_precios=grupos_condiciones|generacion_contenido=texto_imagenes|automatizacion=eventos|precio_mensual=precio_450000","precio_mensual","precio_450000"
"gestion_marketing",4,4,"B","bi_analisis=prescriptivo|prediccion_demanda=ventas_totales|gestion_precios=precio_general|generacion_contenido=no_incluida|automatizacion=programada|precio_mensual=precio_40000","bi_analisis","prescriptivo"
"gestion_marketing",4,4,"B","bi_analisis=prescriptivo|prediccion_demanda=ventas_totales|gestion_precios=precio_general|generacion_contenido=no_incluida|automatizacion=programada|precio_mensual=precio_40000","prediccion_demanda","ventas_totales"
"gestion_marketing",4,4,"B","bi_analisis=prescriptivo|prediccion_demanda=ventas_totales|gestion_precios=precio_general|generacion_contenido=no_incluida|automatizacion=programada|precio_mensual=precio_40000","gestion_precios","precio_general"
"gestion_marketing",4,4,"B","bi_analisis=prescriptivo|prediccion_demanda=ventas_totales|gestion_precios=precio_general|generacion_contenido=no_incluida|automatizacion=programada|precio_mensual=precio_40000","generacion_contenido","no_incluida"
"gestion_marketing",4,4,"B","bi_analisis=prescriptivo|prediccion_demanda=ventas_totales|gestion_precios=precio_general|generacion_contenido=no_incluida|automatizacion=programada|precio_mensual=precio_40000","automatizacion","programada"
"gestion_marketing",4,4,"B","bi_analisis=prescriptivo|prediccion_demanda=ventas_totales|gestion_precios=precio_general|generacion_contenido=no_incluida|automatizacion=programada|precio_mensual=precio_40000","precio_mensual","precio_40000"
"atencion_cliente",1,1,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","autonomia","responde_consultas"
"atencion_cliente",1,1,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","canales_digitales","chat_web"
"atencion_cliente",1,1,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","atencion_telefonica","no_incluida"
"atencion_cliente",1,1,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","integracion","consulta_actualizacion"
"atencion_cliente",1,1,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","continuidad_humana","transferencia_contexto"
"atencion_cliente",1,1,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",1,1,"B","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","autonomia","guia_paso_a_paso"
"atencion_cliente",1,1,"B","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","canales_digitales","mensajeria"
"atencion_cliente",1,1,"B","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","atencion_telefonica","incluida"
"atencion_cliente",1,1,"B","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","integracion","consulta"
"atencion_cliente",1,1,"B","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","continuidad_humana","sin_transferencia"
"atencion_cliente",1,1,"B","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",1,2,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","autonomia","gestiona_solicitud"
"atencion_cliente",1,2,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","canales_digitales","chat_mensajeria"
"atencion_cliente",1,2,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","atencion_telefonica","no_incluida"
"atencion_cliente",1,2,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","integracion","sin_integracion"
"atencion_cliente",1,2,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","continuidad_humana","transferencia_contexto"
"atencion_cliente",1,2,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",1,2,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","autonomia","responde_consultas"
"atencion_cliente",1,2,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","canales_digitales","mensajeria"
"atencion_cliente",1,2,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","atencion_telefonica","incluida"
"atencion_cliente",1,2,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","integracion","consulta_actualizacion"
"atencion_cliente",1,2,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","continuidad_humana","sin_transferencia"
"atencion_cliente",1,2,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",1,3,"A","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","autonomia","gestiona_solicitud"
"atencion_cliente",1,3,"A","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","canales_digitales","no_incluidos"
"atencion_cliente",1,3,"A","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","atencion_telefonica","incluida"
"atencion_cliente",1,3,"A","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","integracion","consulta"
"atencion_cliente",1,3,"A","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","continuidad_humana","transferencia_contexto"
"atencion_cliente",1,3,"A","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",1,3,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","autonomia","responde_consultas"
"atencion_cliente",1,3,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","canales_digitales","mensajeria"
"atencion_cliente",1,3,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","atencion_telefonica","incluida"
"atencion_cliente",1,3,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","integracion","sin_integracion"
"atencion_cliente",1,3,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","continuidad_humana","sin_transferencia"
"atencion_cliente",1,3,"B","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",1,4,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","autonomia","guia_paso_a_paso"
"atencion_cliente",1,4,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","canales_digitales","no_incluidos"
"atencion_cliente",1,4,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","atencion_telefonica","incluida"
"atencion_cliente",1,4,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","integracion","sin_integracion"
"atencion_cliente",1,4,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","continuidad_humana","sin_transferencia"
"atencion_cliente",1,4,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",1,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","autonomia","gestiona_solicitud"
"atencion_cliente",1,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","canales_digitales","chat_web"
"atencion_cliente",1,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","atencion_telefonica","no_incluida"
"atencion_cliente",1,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","integracion","consulta"
"atencion_cliente",1,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","continuidad_humana","transferencia_contexto"
"atencion_cliente",1,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",2,1,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","autonomia","gestiona_solicitud"
"atencion_cliente",2,1,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","canales_digitales","mensajeria"
"atencion_cliente",2,1,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","atencion_telefonica","no_incluida"
"atencion_cliente",2,1,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","integracion","consulta_actualizacion"
"atencion_cliente",2,1,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","continuidad_humana","transferencia_contexto"
"atencion_cliente",2,1,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",2,1,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","autonomia","guia_paso_a_paso"
"atencion_cliente",2,1,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","canales_digitales","chat_mensajeria"
"atencion_cliente",2,1,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","atencion_telefonica","incluida"
"atencion_cliente",2,1,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","integracion","consulta"
"atencion_cliente",2,1,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","continuidad_humana","sin_transferencia"
"atencion_cliente",2,1,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",2,2,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","autonomia","responde_consultas"
